date,mean_polarity,mean_subjectivity,mean_text_length,min_polarity,min_subjectivity,min_text_length,max_polarity,max_subjectivity,max_text_length,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,month_10,month_11,month_12,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,next_day_followers_percent_change
2017-04-12,0.2966666666666667,0.3987962962962963,119.16666666666667,0.0,0.1,74,0.5,0.75,144,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2451488812100344
2017-04-13,0.2631150793650794,0.49922619047619043,136.5,0.05833333333333335,0.3452380952380952,124,0.51,0.625,144,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.19054399723490179
2017-04-14,0.0,0.0,63.0,0.0,0.0,63,0.0,0.0,63,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2237403274891035
2017-04-17,0.028125000000000004,0.3433531746031746,113.71428571428571,-0.46875,0.0,46,0.8,0.75,140,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.19330422220995575
2017-04-18,0.1464339826839827,0.3983928571428571,124.0,-0.33124999999999993,0.0,80,1.0,0.5979166666666667,144,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.14962483819444458
2017-04-19,0.0828125,0.21458333333333335,113.25,0.0,0.0,50,0.16666666666666666,0.5083333333333334,143,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1333367178518043
2017-04-20,0.16856060606060605,0.3431186868686869,138.0,-0.12121212121212123,0.1111111111111111,135,0.4,0.4848484848484849,140,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.13168159948228855
2017-04-21,0.3481423611111111,0.5036111111111111,120.0,0.044791666666666674,0.3,59,0.8,0.9,144,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.09045048987733573
2017-04-22,0.18690476190476188,0.2833333333333334,116.28571428571429,0.0,0.0,66,0.475,0.7,140,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.17405878288660698
2017-04-23,-0.07518326118326117,0.4928917748917749,112.57142857142857,-0.9099999999999998,0.1,45,0.325,0.8666666666666667,142,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.12451899696671127
2017-04-24,0.07353805916305915,0.36976911976911975,117.14285714285714,-0.16051136363636365,0.0,39,0.5725,0.7772727272727272,140,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.13323312513532376
2017-04-25,0.05625,0.5575,133.0,-0.46875,0.0,125,0.65,1.0,140,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.12359733980266235
2017-04-26,0.05194444444444448,0.5633950617283952,131.11111111111111,-0.6625,0.0,87,1.0,1.0,144,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.13753022925320157
2017-04-27,0.01693672839506172,0.28117283950617283,124.41666666666667,-0.5777777777777778,0.0,76,0.525,0.95,140,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.10465446351780823
2017-04-28,0.17180555555555563,0.5594444444444444,119.33333333333333,-0.3574999999999999,0.5,76,0.5,0.6033333333333333,144,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1537020910067783
2017-04-29,0.1625,0.4291666666666667,120.0,0.0,0.25,99,0.26666666666666666,0.7208333333333333,143,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.13668810121703925
2017-04-30,0.35933333333333334,0.48516666666666663,124.6,-0.2,0.1625,84,1.0,0.75,144,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.15093390949503643
2017-05-01,0.0,0.0,137.0,0.0,0.0,132,0.0,0.0,142,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.13143962494864433
2017-05-02,0.205078125,0.5734375,134.75,-0.625,0.0,127,1.0,1.0,139,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.13008617477578505
2017-05-03,0.15781250000000002,0.49166666666666664,139.25,0.0,0.0,137,0.375,1.0,140,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.13873976530008023
2017-05-04,-0.05802469135802471,0.5350308641975309,121.55555555555556,-0.625,0.0,65,0.4,1.0,142,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.14547422304127727
2017-05-05,0.33177083333333335,0.4926388888888889,111.4,-0.19166666666666654,0.0,40,1.0,0.9,143,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.11389035941628224
2017-05-06,0.2416666666666667,0.7333333333333334,140.0,0.2416666666666667,0.7333333333333334,140,0.2416666666666667,0.7333333333333334,140,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.1657472082836934
2017-05-07,-0.09172453703703703,0.3799074074074074,138.0,-0.5,0.1,134,0.28125,1.0,143,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.1300641680055301
2017-05-08,0.038888888888888896,0.5018518518518519,122.66666666666667,-0.5,0.0,90,0.8,1.0,140,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.14083596080810085
2017-05-09,0.2,0.24166666666666664,114.5,0.0,0.0,91,0.4,0.4833333333333333,138,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.14717644521632997
2017-05-10,0.041512345679012345,0.470679012345679,136.11111111111111,-0.8125,0.0,119,0.8,1.0,144,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.27387256935885457
2017-05-11,-0.015277777777777777,0.32222222222222224,114.66666666666667,-0.05,0.0,60,0.0,1.0,140,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2870211490177172
2017-05-12,0.10793209876543208,0.41824074074074075,123.77777777777777,-0.625,0.0,41,0.625,1.0,144,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3001943607804757
2017-05-13,0.2,0.2125,73.0,0.0,0.0,2,0.5,0.5,139,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.36017137903113283
2017-05-14,0.8666666666666667,0.9166666666666666,127.0,0.8666666666666667,0.9166666666666666,127,0.8666666666666667,0.9166666666666666,127,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.3277834341088403
2017-05-15,0.0,0.0,138.0,0.0,0.0,138,0.0,0.0,138,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.303799038868847
2017-05-16,0.3103174603174604,0.3700396825396825,120.5,0.0,0.0,66,0.9,0.825,144,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.29958921129119026
2017-05-17,0.8,0.75,139.0,0.8,0.75,139,0.8,0.75,139,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.38911940417422514
2017-05-18,0.029910714285714263,0.506547619047619,123.75,-0.3616071428571429,0.4047619047619047,75,0.5333333333333333,0.5499999999999999,141,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.35070624563627484
2017-05-19,0.03388888888888889,0.09722222222222221,99.0,0.0,0.0,65,0.10166666666666667,0.29166666666666663,119,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4083765988162351
2017-05-20,0.6875,0.7875,134.5,0.575,0.75,125,0.8,0.825,144,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.2510931233821103
2017-05-21,0.0,0.0,92.5,0.0,0.0,52,0.0,0.0,133,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.3368287769992076
2017-05-22,0.0,0.0,140.0,0.0,0.0,140,0.0,0.0,140,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.34808538205737527
2017-05-23,0.29374098124098125,0.6682043650793651,116.0,0.16944444444444445,0.4305555555555555,94,0.6,0.9,138,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3717826048580785
2017-05-24,0.65,0.625,115.5,0.5,0.5,91,0.8,0.75,140,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3847925269812162
2017-05-25,0.21666666666666667,0.20833333333333334,103.66666666666667,0.0,0.0,87,0.65,0.625,123,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.32379096915669214
2017-05-26,0.509375,0.5375,130.5,0.0,0.0,101,1.0,1.0,144,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.548828153434348
2017-05-27,0.10199404761904761,0.3867063492063492,110.71428571428571,-0.13020833333333334,0.0,60,0.26666666666666666,0.5833333333333334,140,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.2685627539183705
2017-05-28,0.03784722222222222,0.5833333333333334,108.5,-0.5,0.25,35,0.5,1.0,144,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.24764678672149834
2017-05-29,0.15677083333333336,0.6552083333333333,138.16666666666666,-0.12708333333333335,0.3750000000000001,135,0.4000000000000001,1.0,140,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.25041014529816846
2017-05-30,-0.03566666666666665,0.5911111111111111,139.66666666666666,-0.2625,0.45,135,0.37083333333333335,0.7166666666666667,144,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.26561270073192045
2017-05-31,0.19021665063331727,0.45902978194644856,113.88888888888889,-0.2711309523809524,0.0,43,0.8,0.9,144,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.14818565334235817
2017-06-01,0.033939393939393936,0.3433333333333333,119.4,-0.5,0.0,81,0.5333333333333333,0.5666666666666667,143,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3447682419794556
2017-06-02,0.5,0.375,36.0,0.0,0.0,25,1.0,0.75,47,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3734042537781505
2017-06-03,-0.014550264550264551,0.13134920634920635,98.66666666666667,-0.043650793650793655,0.0,40,0.0,0.3940476190476191,139,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.31250284621193725
2017-06-04,0.004629629629629604,0.4873544973544974,116.0,-0.275,0.4,100,0.3571428571428571,0.5357142857142857,140,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.35920629785122654
2017-06-05,0.06068431712962962,0.2480613425925926,137.375,-0.3036458333333334,0.0,129,0.65,0.5479166666666666,144,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.447626159319005
2017-06-06,-0.019667658730158737,0.4016765873015873,135.75,-0.1916666666666667,0.0,125,0.20416666666666666,0.9166666666666666,140,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3881027450300351
2017-06-07,0.36863636363636365,0.39545454545454545,126.8,0.0,0.0,85,0.8,0.75,144,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.39523301764669033
2017-06-10,0.0,0.0,143.5,0.0,0.0,140,0.0,0.0,147,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.13798146552740892
2017-06-11,0.14720328282828282,0.610770202020202,135.25,0.0,0.3080808080808081,127,0.5,1.0,140,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.10095742252310579
2017-06-12,0.11428030303030302,0.5076010101010101,102.83333333333333,-1.0,0.0,29,0.7125,1.0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.10779985979151994
2017-06-13,0.09722222222222221,0.49888888888888894,124.66666666666667,-0.6050000000000001,0.0,86,1.0,0.92,140,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1050836532098526
2017-06-14,0.4416666666666667,0.7194444444444444,111.33333333333333,-0.17499999999999993,0.5,54,0.9,1.0,140,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.11090624017412631
2017-06-15,0.1816893424036281,0.34624149659863945,123.0,-0.014285714285714282,0.0,52,0.6,1.0,148,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.14728393143320762
2017-06-16,0.16903439153439154,0.38062169312169314,121.57142857142857,-0.0625,0.0,41,1.0,0.8125,143,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3880522212015081
2017-06-17,0.25,0.25,138.0,0.0,0.0,136,0.5,0.5,140,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.38999620663823764
2017-06-18,0.34537486471861467,0.5174058441558442,138.25,0.31607142857142856,0.4857142857142857,136,0.368939393939394,0.5530303030303031,140,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1448663095934114
2017-06-19,0.2791322314049587,0.4840909090909091,107.0909090909091,-0.09999999999999998,0.0,34,1.0,1.0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.15012920123305576
2017-06-20,0.13034090909090906,0.5066666666666666,138.2,-0.05,0.4,131,0.28958333333333336,0.6749999999999999,144,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1417846120409141
2017-06-21,0.5141203703703704,0.537962962962963,109.11111111111111,0.0,0.0,37,1.0,0.825,140,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1381252135381491
2017-06-22,0.08600080475080475,0.462040737040737,121.53846153846153,-0.3928571428571429,0.0,48,0.8,0.75,143,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.13609895330775254
2017-06-23,0.375,0.6,99.8,0.0,0.0,33,0.625,1.0,147,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.02859123965885895
2017-06-24,0.1752314814814815,0.3666666666666667,117.83333333333333,-0.0625,0.0,25,1.0,1.0,144,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.13437590851900855
2017-06-25,-0.05625000000000002,0.725,84.0,-0.6125,0.5,31,0.5,0.95,137,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.13212699187734636
2017-06-26,0.1540922619047619,0.43839285714285714,132.57142857142858,-0.3588541666666667,0.0,91,0.75,1.0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.13822651578093176
2017-06-27,-0.0818076814058957,0.4795975056689343,139.71428571428572,-0.5750000000000001,0.0,131,0.4523809523809524,1.0,148,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1438834451761473
2017-06-28,0.02987689393939391,0.5705965909090909,135.0,-0.625,0.0,104,0.8,1.0,144,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.13587775955485018
2017-06-29,0.1242890442890443,0.4208275058275059,121.3076923076923,-0.4249999999999999,0.0,69,0.7,1.0,144,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.08914545319292418
2017-06-30,0.02311688311688311,0.38831168831168833,138.71428571428572,-0.5,0.0,134,0.5268181818181817,0.5781818181818182,140,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.23337919892161121
2017-07-01,0.08670798898071629,0.49165289256198347,121.45454545454545,-1.0,0.0,69,0.65,1.0,144,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.17672969768971483
2017-07-02,0.09916666666666668,0.4654166666666667,113.25,-0.42,0.0,42,0.65,0.77,140,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.1570289674690357
2017-07-03,0.23552890011223346,0.4832856341189675,101.11111111111111,-0.054545454545454536,0.0,41,0.625,1.0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.26155059828984867
2017-07-04,0.07583333333333334,0.25416666666666665,114.2,-0.024999999999999998,0.0,59,0.3,0.5208333333333333,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2354791620578416
2017-07-05,-0.13,0.30333333333333334,120.6,-1.0,0.0,52,0.25,1.0,162,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2326117894998875
2017-07-06,0.18333333333333335,0.5333333333333333,146.75,-0.5,0.0,137,0.8,1.0,161,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2035767430369179
2017-07-07,0.3598214285714286,0.43690476190476196,125.85714285714286,0.0,0.0,99,0.9,0.8166666666666667,139,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.07021092671142393
2017-07-08,0.39999999999999997,0.41666666666666663,112.75,0.0,0.0,61,0.7666666666666666,0.6666666666666666,143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.20876636072551588
2017-07-09,0.31174242424242427,0.5149621212121211,119.72727272727273,-0.25,0.0,49,1.0,1.0,148,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.18901465132458903
2017-07-10,-0.2519507575757576,0.6015530303030303,126.2,-0.625,0.16875,75,0.4121212121212121,1.0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1867553751219187
2017-07-11,-0.00899305555555556,0.3273611111111111,84.5,-0.36458333333333337,0.0,22,0.1875,0.6177777777777778,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.18121289852914135
2017-07-12,0.14181949705387206,0.4084732744107744,128.66666666666666,-0.5,0.0,49,1.0,1.0,172,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.18637611267059245
2017-07-13,0.49375,0.525,129.25,0.0,0.0,74,0.925,0.95,164,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.024986810374784656
2017-07-14,0.2684491014036469,0.4898219205037387,136.1818181818182,-0.4583333333333334,0.0,107,0.8,1.0,165,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.037395243948816784
2017-07-15,0.3020170454545455,0.43995265151515156,112.5,0.0,0.0,39,1.0,0.75,150,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.1917997976574526
2017-07-16,0.13851562499999998,0.6158333333333333,137.625,-0.5,0.3666666666666667,117,0.5,0.7816666666666667,163,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.1790463524571408
2017-07-17,0.3979166666666667,0.48333333333333334,102.66666666666667,0.06875,0.2,75,0.625,0.75,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1835840066553152
2017-07-18,0.09357617845117847,0.563384175084175,134.2,-0.13333333333333333,0.5249999999999999,108,0.2973484848484849,0.6166666666666667,143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2013132611551593
2017-07-19,0.03229166666666666,0.5238095238095238,137.25,-0.5976190476190476,0.0,129,0.6625,0.8523809523809524,144,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.20342685740481528
2017-07-20,0.35000000000000003,0.5625,137.66666666666666,0.0,0.3125,130,0.8,0.75,150,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.20899678431709173
2017-07-21,0.34986085343228196,0.38177179962894253,146.0,0.0,0.0,64,0.8,0.9,169,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.17635922722316186
2017-07-22,0.11003014842300554,0.3798268398268398,139.07142857142858,-0.24431818181818185,0.0,112,0.5,0.7999999999999999,166,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.19336410852627486
2017-07-23,-0.13248106060606057,0.2817708333333333,142.0,-0.29791666666666666,0.0,128,0.0,0.5520833333333333,163,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.18953512859081537
2017-07-24,-0.06537698412698413,0.46216931216931223,137.11111111111111,-0.8,0.0,114,0.34375,1.0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.19933501391884179
2017-07-25,0.07097039473684211,0.4257967836257309,132.26315789473685,-0.5,0.0,84,0.825,1.0,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.18348543298538292
2017-07-26,0.22289141414141414,0.3722474747474747,127.27272727272727,-0.1,0.0,80,0.9,0.875,159,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.20680449473288454
2017-07-27,0.0534652076318743,0.510283389450056,140.11111111111111,-0.625,0.14444444444444446,97,0.5,1.0,163,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.30584792315428294
2017-07-28,0.36234567901234566,0.4644290123456789,134.88888888888889,-0.09722222222222224,0.0,95,1.0,0.7666666666666666,154,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.21662484761234388
2017-07-29,0.0889491857349,0.4198573747680891,134.57142857142858,-0.6125,0.0,47,0.5416666666666667,0.8333333333333334,157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.22395272218678208
2017-07-30,0.25,0.25,148.0,0.25,0.25,148,0.25,0.25,148,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.15192042404221703
2017-07-31,0.32222222222222224,0.26944444444444443,106.33333333333333,0.0,0.06666666666666668,31,0.5666666666666667,0.375,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.17004524092038667
2017-08-01,0.021111111111111112,0.5622222222222223,138.33333333333334,-0.11666666666666667,0.15000000000000002,137,0.1,0.77,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.17150732517227238
2017-08-02,0.33125000000000004,0.44375,146.0,0.0,0.0,82,0.8,0.9,171,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.18432895521552972
2017-08-03,0.23000000000000004,0.47072916666666664,143.25,-0.26,0.0,122,0.6000000000000001,0.7166666666666667,164,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.15594021404775896
2017-08-04,0.41683554292929287,0.5386498917748918,147.375,0.2145454545454545,0.2916666666666667,123,0.8666666666666667,1.0,168,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.16306664847878155
2017-08-05,0.09668367346938775,0.15732993197278913,116.0,-0.025,0.0,41,0.5125,0.4625,139,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.12832322048335393
2017-08-06,1.0,0.75,49.0,1.0,0.75,49,1.0,0.75,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.12009465562296111
2017-08-07,0.09345719095719097,0.6030363155363154,138.2,-0.625,0.0,120,1.0,1.0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.12692051204399146
2017-08-08,-0.11446759259259259,0.7319444444444444,137.25,-0.4,0.5,128,0.0625,0.95,144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.11968796914601751
2017-08-09,0.16099999999999998,0.6036666666666666,120.0,-0.25,0.0,41,0.4375,1.0,143,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.16116512184779336
2017-08-10,0.1875,0.15625,130.5,0.0,0.0,98,0.5,0.375,147,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.19065415740747443
2017-08-11,0.13874999999999998,0.33972222222222226,134.75,-0.125,0.0,103,0.5,0.8888888888888888,168,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.21089017004080027
2017-08-12,0.1516624579124579,0.5301346801346802,133.77777777777777,-0.625,0.21666666666666667,65,1.0,1.0,163,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.27618497279449883
2017-08-15,0.1956216931216931,0.37936507936507935,123.2,-0.4375,0.1,62,0.625,0.5777777777777778,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2052642035111269
2017-08-16,0.3833347763347763,0.5011608946608946,112.3,0.0,0.0,25,1.0,1.0,157,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2311417852632807
2017-08-17,0.03938078703703702,0.5158564814814813,140.66666666666666,-0.5,0.0,117,0.4166666666666667,0.9166666666666666,161,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.25561649796801283
2017-08-18,-0.11554783950617283,0.48935185185185187,141.5,-0.8125,0.0,140,0.3375,1.0,145,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3102444549374383
2017-08-19,0.40656748436748436,0.5984877344877344,125.6,-0.25,0.0,72,1.0,0.8,148,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.23628612890820008
2017-08-20,-0.28611111111111115,0.5902777777777778,133.0,-0.28611111111111115,0.5902777777777778,133,-0.28611111111111115,0.5902777777777778,133,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.20303328700478776
2017-08-21,-0.15250000000000002,0.5083333333333333,123.0,-0.5075000000000001,0.0,88,0.05000000000000001,0.825,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1970280157059444
2017-08-22,0.053111471861471866,0.1455357142857143,119.0,-0.1,0.0,77,0.3354166666666667,0.5,172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.19302311332207758
2017-08-23,0.36862500000000004,0.5989920634920635,132.3,-0.475,0.0,49,1.0,0.8555555555555555,167,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.19145781276410842
2017-08-24,0.25106150793650794,0.5475396825396824,147.07142857142858,-0.15625,0.0,139,1.0,1.0,174,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.18266895529754484
2017-08-25,0.20677083333333332,0.32453703703703707,144.0,-0.25,0.0,137,1.0,0.875,164,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.22923935714143778
2017-08-26,0.5529166666666667,0.6111111111111112,130.25,0.0,0.45,83,1.0,0.75,163,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.18056351021223385
2017-08-27,0.23267045454545457,0.4781060606060606,118.72727272727273,-0.4,0.0,33,0.8,1.0,144,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.19203852541024086
2017-08-30,-0.20369047619047614,0.3617460317460317,132.2,-0.8749999999999998,0.0,92,0.5833333333333334,0.6666666666666666,175,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2193273927485613
2017-08-31,0.74375,0.7154166666666667,138.0,0.4875,0.5308333333333334,109,1.0,0.9,167,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.22644767473050817
2017-09-01,0.20753968253968255,0.34226190476190477,123.57142857142857,0.0,0.0,34,0.5875,0.6875,161,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.26123316763378834
2017-09-02,0.4211309523809524,0.4652777777777778,152.75,-0.08928571428571427,0.21428571428571427,132,1.0,0.75,176,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.16899709030208884
2017-09-03,0.17708333333333334,0.4574166666666667,129.3,-0.125,0.0,71,0.65,1.0,168,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.18947004366705406
2017-09-04,0.2,0.225,139.0,0.2,0.225,139,0.2,0.225,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.26392863817679135
2017-09-05,0.1125,0.28750000000000003,86.25,0.0,0.0,19,0.25,0.55,144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2200549222779942
2017-09-06,0.08035714285714286,0.26666666666666666,137.57142857142858,-0.625,0.0,59,0.75,0.8166666666666668,168,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2447945327160646
2017-09-07,0.3490740740740741,0.35833333333333334,146.22222222222223,-0.0625,0.0,51,1.0,0.9,175,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.22027408188479494
2017-09-08,0.23008680555555552,0.49743055555555554,136.875,-0.5125,0.0,124,0.625,0.825,144,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2523928632432609
